trace_id,task_family,outcome,best_static_axis,best_alignment,best_abs_alignment,residual_energy
trace_00009,arithmetic,correct,axis_1,-0.15158069133758545,0.15158069133758545,0.9884448647499084
trace_00010,arithmetic,incorrect,axis_3,0.11432834714651108,0.11432834714651108,0.9934430122375488
trace_00011,arithmetic,correct,axis_2,-0.08116178214550018,0.08116178214550018,0.9967009425163269
trace_00011,arithmetic,correct,axis_5,0.1269819140434265,0.1269819140434265,0.9919050335884094
trace_00012,arithmetic,correct,axis_2,-0.11265899986028671,0.11265899986028671,0.9936337471008301
trace_00012,arithmetic,correct,axis_5,0.1582118570804596,0.1582118570804596,0.9874051809310913
trace_00013,arithmetic,correct,axis_1,-0.055233605206012726,0.055233605206012726,0.9984734654426575
trace_00013,arithmetic,correct,axis_5,-0.08688169717788696,0.08688169717788696,0.9962186217308044
trace_00013,arithmetic,correct,axis_3,-0.12170390784740448,0.12170390784740448,0.9925664663314819
trace_00013,arithmetic,correct,axis_3,0.2146851122379303,0.2146851122379303,0.9766833186149597
trace_00014,arithmetic,correct,axis_3,0.11036939918994904,0.11036939918994904,0.993890643119812
trace_00014,arithmetic,correct,axis_4,0.16003893315792084,0.16003893315792084,0.9871106743812561
trace_00015,arithmetic,correct,axis_3,0.13038840889930725,0.13038840889930725,0.9914630055427551
trace_00015,arithmetic,correct,axis_2,-0.18659816682338715,0.18659816682338715,0.9824362993240356
trace_00015,arithmetic,correct,axis_2,0.14747276902198792,0.14747276902198792,0.9890661239624023
trace_00015,arithmetic,correct,axis_2,-0.10701435804367065,0.10701435804367065,0.9942574501037598
trace_00015,arithmetic,correct,axis_2,0.16267980635166168,0.16267980635166168,0.9866788983345032
trace_00015,arithmetic,correct,axis_3,-0.14336082339286804,0.14336082339286804,0.98967045545578
trace_00015,arithmetic,correct,axis_3,0.19270487129688263,0.19270487129688263,0.9812567830085754
trace_00016,arithmetic,incorrect,axis_5,-0.13942353427410126,0.13942353427410126,0.9902328252792358
trace_00016,arithmetic,incorrect,axis_5,0.16171729564666748,0.16171729564666748,0.9868371486663818
trace_00016,arithmetic,incorrect,axis_2,0.16772769391536713,0.16772769391536713,0.9858333468437195
trace_00016,arithmetic,incorrect,axis_3,-0.1309720128774643,0.1309720128774643,0.9913860559463501
trace_00016,arithmetic,incorrect,axis_3,0.21809101104736328,0.21809101104736328,0.9759284257888794
trace_00017,arithmetic,correct,axis_2,0.1073688268661499,0.1073688268661499,0.9942192435264587
trace_00017,arithmetic,correct,axis_5,-0.10741200298070908,0.10741200298070908,0.9942145943641663
trace_00017,arithmetic,correct,axis_4,0.15852633118629456,0.15852633118629456,0.9873547554016113
trace_00018,arithmetic,incorrect,axis_5,-0.08748090267181396,0.08748090267181396,0.9961662292480469
trace_00018,arithmetic,incorrect,axis_2,0.20624050498008728,0.20624050498008728,0.9785013198852539
trace_00019,arithmetic,correct,axis_3,-0.0876392126083374,0.0876392126083374,0.9961522817611694
trace_00019,arithmetic,correct,axis_2,-0.1894875168800354,0.1894875168800354,0.9818831086158752
trace_00019,arithmetic,correct,axis_2,0.14761009812355042,0.14761009812355042,0.9890456199645996
trace_00019,arithmetic,correct,axis_2,-0.22619295120239258,0.22619295120239258,0.9740825295448303
trace_00020,arithmetic,correct,axis_3,-0.13244949281215668,0.13244949281215668,0.9911897778511047
trace_00021,symbolic_logic,incorrect,axis_4,-0.08309249579906464,0.08309249579906464,0.9965418577194214
trace_00021,symbolic_logic,incorrect,axis_2,0.15020638704299927,0.15020638704299927,0.9886546730995178
trace_00022,symbolic_logic,correct,axis_1,0.11330980062484741,0.11330980062484741,0.993559718132019
trace_00022,symbolic_logic,correct,axis_2,0.13226357102394104,0.13226357102394104,0.9912145733833313
trace_00022,symbolic_logic,correct,axis_1,-0.206081360578537,0.206081360578537,0.9785348773002625
trace_00023,symbolic_logic,incorrect,axis_2,0.10618119686841965,0.10618119686841965,0.9943467974662781
trace_00023,symbolic_logic,incorrect,axis_3,-0.09351862221956253,0.09351862221956253,0.9956175088882446
trace_00023,symbolic_logic,incorrect,axis_4,0.06163833290338516,0.06163833290338516,0.9980985522270203
trace_00024,symbolic_logic,incorrect,axis_4,0.08042771369218826,0.08042771369218826,0.9967604279518127
trace_00024,symbolic_logic,incorrect,axis_3,-0.12628130614757538,0.12628130614757538,0.9919944405555725
trace_00024,symbolic_logic,incorrect,axis_5,0.10666155815124512,0.10666155815124512,0.9942954182624817
trace_00025,symbolic_logic,correct,axis_4,-0.11973436921834946,0.11973436921834946,0.9928059577941895
trace_00025,symbolic_logic,correct,axis_1,0.12189295887947083,0.12189295887947083,0.9925432801246643
trace_00025,symbolic_logic,correct,axis_1,-0.18405698239803314,0.18405698239803314,0.9829155802726746
trace_00025,symbolic_logic,correct,axis_5,-0.05962521582841873,0.05962521582841873,0.9982208013534546
trace_00026,symbolic_logic,incorrect,axis_1,0.09376415610313416,0.09376415610313416,0.9955944418907166
trace_00026,symbolic_logic,incorrect,axis_4,0.07278633862733841,0.07278633862733841,0.9973475337028503
trace_00026,symbolic_logic,incorrect,axis_4,-0.08156286180019379,0.08156286180019379,0.9966682195663452
trace_00026,symbolic_logic,incorrect,axis_2,-0.15559935569763184,0.15559935569763184,0.9878202676773071
trace_00027,symbolic_logic,incorrect,axis_4,-0.07050436735153198,0.07050436735153198,0.9975115060806274
trace_00027,symbolic_logic,incorrect,axis_1,0.14668364822864532,0.14668364822864532,0.9891834855079651
trace_00027,symbolic_logic,incorrect,axis_4,-0.0567467100918293,0.0567467100918293,0.9983885884284973
trace_00027,symbolic_logic,incorrect,axis_1,-0.24702128767967224,0.24702128767967224,0.969010055065155
trace_00028,symbolic_logic,correct,axis_1,0.09376415610313416,0.09376415610313416,0.9955944418907166
trace_00028,symbolic_logic,correct,axis_1,0.11469236016273499,0.11469236016273499,0.993401050567627
trace_00028,symbolic_logic,correct,axis_1,-0.13460814952850342,0.13460814952850342,0.9908989071846008
trace_00029,symbolic_logic,correct,axis_1,-0.11360670626163483,0.11360670626163483,0.9935258030891418
trace_00029,symbolic_logic,correct,axis_5,0.06852223724126816,0.06852223724126816,0.997649610042572
trace_00029,symbolic_logic,correct,axis_2,-0.19563841819763184,0.19563841819763184,0.9806761145591736
trace_00030,symbolic_logic,incorrect,axis_2,0.1296834647655487,0.1296834647655487,0.9915554523468018
trace_00030,symbolic_logic,incorrect,axis_3,0.13031280040740967,0.13031280040740967,0.9914729595184326
trace_00030,symbolic_logic,incorrect,axis_5,-0.16031712293624878,0.16031712293624878,0.9870655536651611
trace_00030,symbolic_logic,incorrect,axis_2,-0.11152419447898865,0.11152419447898865,0.9937617182731628
trace_00031,symbolic_logic,incorrect,axis_1,0.07499676942825317,0.07499676942825317,0.9971837401390076
trace_00031,symbolic_logic,incorrect,axis_5,0.14406901597976685,0.14406901597976685,0.9895676374435425
trace_00031,symbolic_logic,incorrect,axis_2,-0.20624633133411407,0.20624633133411407,0.9785000681877136
trace_00032,symbolic_logic,incorrect,axis_1,0.10505262017250061,0.10505262017250061,0.9944666624069214
trace_00032,symbolic_logic,incorrect,axis_1,-0.09979885071516037,0.09979885071516037,0.9950076341629028
trace_00032,symbolic_logic,incorrect,axis_1,0.15586534142494202,0.15586534142494202,0.9877783060073853
trace_00033,symbolic_logic,incorrect,axis_1,0.10505262017250061,0.10505262017250061,0.9944666624069214
trace_00033,symbolic_logic,incorrect,axis_4,-0.1486520618200302,0.1486520618200302,0.9888895750045776
trace_00033,symbolic_logic,incorrect,axis_4,0.08276068419218063,0.08276068419218063,0.9965694546699524
trace_00033,symbolic_logic,incorrect,axis_4,-0.06698509305715561,0.06698509305715561,0.9977539777755737
trace_00034,symbolic_logic,incorrect,axis_1,0.11400556564331055,0.11400556564331055,0.9934800863265991
trace_00034,symbolic_logic,incorrect,axis_5,0.11138204485177994,0.11138204485177994,0.9937776923179626
trace_00035,symbolic_logic,correct,axis_2,-0.1154344379901886,0.1154344379901886,0.9933151006698608
trace_00035,symbolic_logic,correct,axis_1,0.11819925904273987,0.11819925904273987,0.9929898977279663
trace_00035,symbolic_logic,correct,axis_1,-0.09340938925743103,0.09340938925743103,0.9956278204917908
trace_00036,symbolic_logic,correct,axis_2,0.2490641176700592,0.2490641176700592,0.968487024307251
trace_00036,symbolic_logic,correct,axis_2,0.08485936373472214,0.08485936373472214,0.9963929057121277
trace_00036,symbolic_logic,correct,axis_2,-0.2545270621776581,0.2545270621776581,0.9670656323432922
trace_00036,symbolic_logic,correct,axis_2,0.32547634840011597,0.32547634840011597,0.9455502033233643
trace_00036,symbolic_logic,correct,axis_2,-0.2843439280986786,0.2843439280986786,0.9587223529815674
trace_00036,symbolic_logic,correct,axis_2,0.24877801537513733,0.24877801537513733,0.968560516834259
trace_00037,symbolic_logic,correct,axis_1,-0.13974034786224365,0.13974034786224365,0.9901881814002991
trace_00037,symbolic_logic,correct,axis_2,-0.13677453994750977,0.13677453994750977,0.9906021952629089
trace_00037,symbolic_logic,correct,axis_3,0.09263463318347931,0.09263463318347931,0.9957001805305481
trace_00038,symbolic_logic,correct,axis_2,0.08802240341901779,0.08802240341901779,0.9961184859275818
trace_00038,symbolic_logic,correct,axis_4,-0.11575265228748322,0.11575265228748322,0.9932780861854553
trace_00039,symbolic_logic,correct,axis_2,0.07383431494235992,0.07383431494235992,0.9972705245018005
trace_00039,symbolic_logic,correct,axis_1,0.1417185217142105,0.1417185217142105,0.9899069666862488
trace_00040,symbolic_logic,incorrect,axis_3,0.06704081594944,0.06704081594944,0.9977502226829529
trace_00040,symbolic_logic,incorrect,axis_2,-0.14036861062049866,0.14036861062049866,0.990099310874939
trace_00041,temporal_ordering,incorrect,axis_2,0.2306961715221405,0.2306961715221405,0.9730257987976074
trace_00041,temporal_ordering,incorrect,axis_3,0.06776298582553864,0.06776298582553864,0.9977014660835266
trace_00041,temporal_ordering,incorrect,axis_5,-0.2037847638130188,0.2037847638130188,0.9790157079696655
trace_00041,temporal_ordering,incorrect,axis_5,0.1244782879948616,0.1244782879948616,0.9922223687171936
trace_00041,temporal_ordering,incorrect,axis_3,0.08172746002674103,0.08172746002674103,0.996654748916626
trace_00041,temporal_ordering,incorrect,axis_1,0.15679620206356049,0.15679620206356049,0.9876309633255005
trace_00041,temporal_ordering,incorrect,axis_1,-0.1878722906112671,0.1878722906112671,0.9821934700012207
trace_00042,temporal_ordering,incorrect,axis_5,-0.2168004959821701,0.2168004959821701,0.9762159585952759
trace_00042,temporal_ordering,incorrect,axis_3,-0.09043151140213013,0.09043151140213013,0.9959026575088501
trace_00043,temporal_ordering,correct,axis_1,-0.2207641303539276,0.2207641303539276,0.97532719373703
trace_00043,temporal_ordering,correct,axis_1,0.18253092467784882,0.18253092467784882,0.9832000732421875
trace_00043,temporal_ordering,correct,axis_1,-0.21598181128501892,0.21598181128501892,0.9763973951339722
trace_00043,temporal_ordering,correct,axis_1,0.11710153520107269,0.11710153520107269,0.9931199550628662
trace_00044,temporal_ordering,incorrect,axis_1,-0.18988120555877686,0.18988120555877686,0.9818071126937866
trace_00044,temporal_ordering,incorrect,axis_2,-0.05334792658686638,0.05334792658686638,0.9985759854316711
trace_00044,temporal_ordering,incorrect,axis_2,0.15178264677524567,0.15178264677524567,0.9884138703346252
trace_00044,temporal_ordering,incorrect,axis_3,0.26438093185424805,0.26438093185424805,0.964418351650238
trace_00045,temporal_ordering,incorrect,axis_5,0.23870065808296204,0.23870065808296204,0.9710931777954102
trace_00045,temporal_ordering,incorrect,axis_3,0.06776298582553864,0.06776298582553864,0.9977014660835266
trace_00045,temporal_ordering,incorrect,axis_5,-0.21909528970718384,0.21909528970718384,0.9757034778594971
trace_00045,temporal_ordering,incorrect,axis_1,-0.1545124351978302,0.1545124351978302,0.9879908561706543
trace_00045,temporal_ordering,incorrect,axis_2,-0.09216060489416122,0.09216060489416122,0.9957441687583923
trace_00045,temporal_ordering,incorrect,axis_4,0.13371802866458893,0.13371802866458893,0.9910194277763367
trace_00045,temporal_ordering,incorrect,axis_4,-0.10723067820072174,0.10723067820072174,0.9942342042922974
trace_00046,temporal_ordering,incorrect,axis_2,-0.16812853515148163,0.16812853515148163,0.9857650995254517
trace_00046,temporal_ordering,incorrect,axis_1,-0.20624913275241852,0.20624913275241852,0.9784995317459106
trace_00046,temporal_ordering,incorrect,axis_3,0.11855829507112503,0.11855829507112503,0.9929471015930176
trace_00046,temporal_ordering,incorrect,axis_3,-0.16174346208572388,0.16174346208572388,0.986832857131958
trace_00046,temporal_ordering,incorrect,axis_3,0.19031387567520142,0.19031387567520142,0.9817233085632324
trace_00046,temporal_ordering,incorrect,axis_3,-0.1264002025127411,0.1264002025127411,0.9919793009757996
trace_00046,temporal_ordering,incorrect,axis_3,-0.16174346208572388,0.16174346208572388,0.986832857131958
trace_00046,temporal_ordering,incorrect,axis_3,-0.2282492220401764,0.2282492220401764,0.9736027717590332
trace_00047,temporal_ordering,correct,axis_2,-0.09420444071292877,0.09420444071292877,0.9955528974533081
trace_00047,temporal_ordering,correct,axis_3,0.2604863941669464,0.2604863941669464,0.9654775261878967
trace_00048,temporal_ordering,correct,axis_2,0.15860937535762787,0.15860937535762787,0.9873414039611816
trace_00048,temporal_ordering,correct,axis_3,0.175703227519989,0.175703227519989,0.984443187713623
trace_00048,temporal_ordering,correct,axis_3,-0.15949305891990662,0.15949305891990662,0.987199068069458
trace_00049,temporal_ordering,correct,axis_4,-0.1138075590133667,0.1138075590133667,0.9935027956962585
trace_00049,temporal_ordering,correct,axis_1,-0.13553431630134583,0.13553431630134583,0.9907726645469666
trace_00049,temporal_ordering,correct,axis_3,-0.08240529894828796,0.08240529894828796,0.9965988993644714
trace_00049,temporal_ordering,correct,axis_3,0.3514683246612549,0.3514683246612549,0.9361997842788696
trace_00049,temporal_ordering,correct,axis_3,-0.19443638622760773,0.19443638622760773,0.9809151291847229
trace_00049,temporal_ordering,correct,axis_3,-0.08530698716640472,0.08530698716640472,0.9963546991348267
trace_00050,temporal_ordering,correct,axis_1,0.1508413851261139,0.1508413851261139,0.9885579943656921
trace_00050,temporal_ordering,correct,axis_3,0.2122415006160736,0.2122415006160736,0.9772172570228577
trace_00051,temporal_ordering,correct,axis_2,0.16365596652030945,0.16365596652030945,0.9865174889564514
trace_00051,temporal_ordering,correct,axis_2,-0.07685750722885132,0.07685750722885132,0.9970421195030212
trace_00051,temporal_ordering,correct,axis_3,-0.08849003911018372,0.08849003911018372,0.9960770606994629
trace_00051,temporal_ordering,correct,axis_5,0.20366886258125305,0.20366886258125305,0.9790398478507996
trace_00051,temporal_ordering,correct,axis_3,0.21146456897258759,0.21146456897258759,0.9773856401443481
trace_00052,temporal_ordering,incorrect,axis_3,-0.16873866319656372,0.16873866319656372,0.9856608510017395
trace_00052,temporal_ordering,incorrect,axis_1,0.19788578152656555,0.19788578152656555,0.9802250862121582
trace_00052,temporal_ordering,incorrect,axis_2,-0.1831158697605133,0.1831158697605133,0.9830913543701172
trace_00053,temporal_ordering,incorrect,axis_1,0.11617259681224823,0.11617259681224823,0.9932290315628052
trace_00053,temporal_ordering,incorrect,axis_5,0.10189461708068848,0.10189461708068848,0.9947952032089233
trace_00053,temporal_ordering,incorrect,axis_1,-0.1532907783985138,0.1532907783985138,0.9881811141967773
trace_00054,temporal_ordering,correct,axis_3,-0.09965220093727112,0.09965220093727112,0.9950223565101624
trace_00054,temporal_ordering,correct,axis_3,0.24789778888225555,0.24789778888225555,0.9687861800193787
trace_00055,temporal_ordering,correct,axis_3,-0.10399481654167175,0.10399481654167175,0.9945778250694275
trace_00055,temporal_ordering,correct,axis_3,0.0813625231385231,0.0813625231385231,0.9966845512390137
trace_00055,temporal_ordering,correct,axis_3,-0.0653783455491066,0.0653783455491066,0.9978605508804321
trace_00055,temporal_ordering,correct,axis_3,0.2344948649406433,0.2344948649406433,0.9721173644065857
trace_00056,temporal_ordering,incorrect,axis_4,0.14606478810310364,0.14606478810310364,0.9892750382423401
trace_00056,temporal_ordering,incorrect,axis_1,0.11942903697490692,0.11942903697490692,0.9928427338600159
trace_00057,temporal_ordering,incorrect,axis_4,0.17742592096328735,0.17742592096328735,0.9841341376304626
trace_00057,temporal_ordering,incorrect,axis_1,0.11696016043424606,0.11696016043424606,0.9931365847587585
trace_00058,temporal_ordering,incorrect,axis_4,0.22190040349960327,0.22190040349960327,0.9750693440437317
trace_00058,temporal_ordering,incorrect,axis_3,-0.15778286755084991,0.15778286755084991,0.9874738454818726
trace_00059,temporal_ordering,incorrect,axis_4,0.17742592096328735,0.17742592096328735,0.9841341376304626
trace_00059,temporal_ordering,incorrect,axis_1,0.11696016043424606,0.11696016043424606,0.9931365847587585
trace_00060,temporal_ordering,incorrect,axis_4,0.14606474339962006,0.14606474339962006,0.9892750382423401
trace_00060,temporal_ordering,incorrect,axis_1,0.11942903697490692,0.11942903697490692,0.9928427338600159
trace_00061,causal_micro_world,incorrect,axis_5,-0.20420174300670624,0.20420174300670624,0.9789288640022278
trace_00061,causal_micro_world,incorrect,axis_5,-0.08769625425338745,0.08769625425338745,0.9961472749710083
trace_00061,causal_micro_world,incorrect,axis_5,0.23105768859386444,0.23105768859386444,0.9729400873184204
trace_00062,causal_micro_world,correct,axis_5,-0.24914823472499847,0.24914823472499847,0.9684653878211975
trace_00062,causal_micro_world,correct,axis_2,0.18957822024822235,0.18957822024822235,0.9818655848503113
trace_00062,causal_micro_world,correct,axis_2,-0.11903249472379684,0.11903249472379684,0.9928903579711914
trace_00063,causal_micro_world,uncertain,axis_5,-0.22783634066581726,0.22783634066581726,0.9736994504928589
trace_00063,causal_micro_world,uncertain,axis_5,-0.25462815165519714,0.25462815165519714,0.9670390486717224
trace_00063,causal_micro_world,uncertain,axis_1,-0.03534034267067909,0.03534034267067909,0.9993753433227539
trace_00063,causal_micro_world,uncertain,axis_1,0.1408441662788391,0.1408441662788391,0.9900317788124084
trace_00063,causal_micro_world,uncertain,axis_5,-0.14370203018188477,0.14370203018188477,0.9896209836006165
trace_00063,causal_micro_world,uncertain,axis_5,0.28783756494522095,0.28783756494522095,0.957679271697998
trace_00064,causal_micro_world,incorrect,axis_5,-0.24204450845718384,0.24204450845718384,0.9702651500701904
trace_00064,causal_micro_world,incorrect,axis_3,-0.09280243515968323,0.09280243515968323,0.9956845641136169
trace_00065,causal_micro_world,incorrect,axis_5,-0.1649194359779358,0.1649194359779358,0.9863070249557495
trace_00065,causal_micro_world,incorrect,axis_1,0.15567578375339508,0.15567578375339508,0.9878082275390625
trace_00066,causal_micro_world,correct,axis_4,0.11547894030809402,0.11547894030809402,0.9933099150657654
trace_00066,causal_micro_world,correct,axis_5,-0.10664090514183044,0.10664090514183044,0.9942976236343384
trace_00066,causal_micro_world,correct,axis_3,0.14860689640045166,0.14860689640045166,0.988896369934082
trace_00066,causal_micro_world,correct,axis_1,0.21312391757965088,0.21312391757965088,0.9770252108573914
trace_00066,causal_micro_world,correct,axis_1,-0.2497890591621399,0.2497890591621399,0.9683002829551697
trace_00066,causal_micro_world,correct,axis_4,-0.10362904518842697,0.10362904518842697,0.9946160316467285
trace_00066,causal_micro_world,correct,axis_1,0.11886308342218399,0.11886308342218399,0.992910623550415
trace_00066,causal_micro_world,correct,axis_3,-0.14464551210403442,0.14464551210403442,0.9894835352897644
trace_00067,causal_micro_world,incorrect,axis_3,0.19584760069847107,0.19584760069847107,0.980634331703186
trace_00067,causal_micro_world,incorrect,axis_5,-0.12424403429031372,0.12424403429031372,0.9922516942024231
trace_00067,causal_micro_world,incorrect,axis_4,-0.22459831833839417,0.22459831833839417,0.9744514226913452
trace_00067,causal_micro_world,incorrect,axis_3,0.24599209427833557,0.24599209427833557,0.9692718386650085
trace_00067,causal_micro_world,incorrect,axis_4,0.22781017422676086,0.22781017422676086,0.9737055897712708
trace_00068,causal_micro_world,correct,axis_3,0.18137577176094055,0.18137577176094055,0.9834138751029968
trace_00068,causal_micro_world,correct,axis_4,-0.12751293182373047,0.12751293182373047,0.9918369054794312
trace_00068,causal_micro_world,correct,axis_5,0.1543217897415161,0.1543217897415161,0.988020658493042
trace_00068,causal_micro_world,correct,axis_1,0.11005441844463348,0.11005441844463348,0.9939255714416504
trace_00069,causal_micro_world,correct,axis_3,-0.15801000595092773,0.15801000595092773,0.9874375462532043
trace_00069,causal_micro_world,correct,axis_3,0.1245555728673935,0.1245555728673935,0.9922126531600952
trace_00069,causal_micro_world,correct,axis_4,0.18594315648078918,0.18594315648078918,0.9825605154037476
trace_00069,causal_micro_world,correct,axis_3,-0.16386784613132477,0.16386784613132477,0.9864823222160339
trace_00070,causal_micro_world,correct,axis_5,0.20406150817871094,0.20406150817871094,0.9789580702781677
trace_00070,causal_micro_world,correct,axis_5,-0.1279315948486328,0.1279315948486328,0.9917830228805542
trace_00071,causal_micro_world,incorrect,axis_5,-0.2507475018501282,0.2507475018501282,0.9680525064468384
trace_00071,causal_micro_world,incorrect,axis_2,0.17901745438575745,0.17901745438575745,0.9838458895683289
trace_00071,causal_micro_world,incorrect,axis_1,0.18653377890586853,0.18653377890586853,0.9824485182762146
trace_00071,causal_micro_world,incorrect,axis_4,-0.05194900184869766,0.05194900184869766,0.9986497163772583
trace_00072,causal_micro_world,correct,axis_4,0.24233394861221313,0.24233394861221313,0.9701929092407227
trace_00072,causal_micro_world,correct,axis_4,-0.3109648823738098,0.3109648823738098,0.9504213929176331
trace_00072,causal_micro_world,correct,axis_5,-0.18720492720603943,0.18720492720603943,0.9823209047317505
trace_00073,causal_micro_world,correct,axis_4,0.20168602466583252,0.20168602466583252,0.9794502258300781
trace_00073,causal_micro_world,correct,axis_4,-0.18165040016174316,0.18165040016174316,0.983363151550293
trace_00073,causal_micro_world,correct,axis_1,0.13979022204875946,0.13979022204875946,0.9901811480522156
trace_00074,causal_micro_world,incorrect,axis_4,0.2586246728897095,0.2586246728897095,0.9659779071807861
trace_00074,causal_micro_world,incorrect,axis_5,-0.2454451322555542,0.2454451322555542,0.9694104790687561
trace_00074,causal_micro_world,incorrect,axis_4,-0.2057565152645111,0.2057565152645111,0.9786032438278198
trace_00074,causal_micro_world,incorrect,axis_4,-0.29731249809265137,0.29731249809265137,0.9547802209854126
trace_00075,causal_micro_world,correct,axis_5,-0.22602428495883942,0.22602428495883942,0.9741216897964478
trace_00075,causal_micro_world,correct,axis_3,-0.13288448750972748,0.13288448750972748,0.9911315441131592
trace_00075,causal_micro_world,correct,axis_4,-0.3535154461860657,0.3535154461860657,0.9354286789894104
trace_00076,causal_micro_world,correct,axis_1,-0.08649478107690811,0.08649478107690811,0.9962522983551025
trace_00076,causal_micro_world,correct,axis_2,0.1533403843641281,0.1533403843641281,0.9881734251976013
trace_00076,causal_micro_world,correct,axis_5,-0.14015935361385345,0.14015935361385345,0.9901289939880371
trace_00077,causal_micro_world,correct,axis_1,-0.1306094527244568,0.1306094527244568,0.99143385887146
trace_00077,causal_micro_world,correct,axis_2,0.1867353916168213,0.1867353916168213,0.9824102520942688
trace_00077,causal_micro_world,correct,axis_4,-0.10048314929008484,0.10048314929008484,0.9949387907981873
trace_00078,causal_micro_world,correct,axis_1,-0.22088061273097992,0.22088061273097992,0.9753008484840393
trace_00078,causal_micro_world,correct,axis_1,0.1734665334224701,0.1734665334224701,0.9848397970199585
trace_00078,causal_micro_world,correct,axis_3,0.09558339416980743,0.09558339416980743,0.9954214096069336
trace_00078,causal_micro_world,correct,axis_5,0.1587900072336197,0.1587900072336197,0.987312376499176
trace_00078,causal_micro_world,correct,axis_1,0.10662424564361572,0.10662424564361572,0.9942993521690369
trace_00079,causal_micro_world,correct,axis_1,-0.13964396715164185,0.13964396715164185,0.9902017712593079
trace_00079,causal_micro_world,correct,axis_4,-0.17306223511695862,0.17306223511695862,0.9849109053611755
trace_00079,causal_micro_world,correct,axis_2,0.21504855155944824,0.21504855155944824,0.9766033887863159
trace_00079,causal_micro_world,correct,axis_1,0.12546870112419128,0.12546870112419128,0.9920975565910339
trace_00080,causal_micro_world,correct,axis_1,-0.14777249097824097,0.14777249097824097,0.989021360874176
trace_00080,causal_micro_world,correct,axis_5,-0.28006255626678467,0.28006255626678467,0.9599817395210266
trace_00080,causal_micro_world,correct,axis_4,-0.18033859133720398,0.18033859133720398,0.9836046099662781
trace_00081,commonsense_multihop,incorrect,axis_5,-0.15825511515140533,0.15825511515140533,0.9873982667922974
trace_00081,commonsense_multihop,incorrect,axis_5,0.1832496076822281,0.1832496076822281,0.9830664396286011
trace_00081,commonsense_multihop,incorrect,axis_4,0.11465933173894882,0.11465933173894882,0.9934048652648926
trace_00081,commonsense_multihop,incorrect,axis_4,-0.21951152384281158,0.21951152384281158,0.9756098985671997
trace_00082,commonsense_multihop,correct,axis_5,-0.3379669189453125,0.3379669189453125,0.9411579966545105
trace_00082,commonsense_multihop,correct,axis_5,0.2407752275466919,0.2407752275466919,0.9705808758735657
trace_00082,commonsense_multihop,correct,axis_5,-0.14688436686992645,0.14688436686992645,0.9891536831855774
trace_00082,commonsense_multihop,correct,axis_4,0.22426031529903412,0.22426031529903412,0.9745292663574219
trace_00082,commonsense_multihop,correct,axis_2,-0.15799207985401154,0.15799207985401154,0.9874404072761536
trace_00082,commonsense_multihop,correct,axis_5,0.12330088019371033,0.12330088019371033,0.9923693537712097
trace_00082,commonsense_multihop,correct,axis_5,-0.259401798248291,0.259401798248291,0.9657694697380066
trace_00082,commonsense_multihop,correct,axis_5,0.25535908341407776,0.25535908341407776,0.9668462872505188
trace_00083,commonsense_multihop,correct,axis_5,0.22687536478042603,0.22687536478042603,0.9739238023757935
trace_00083,commonsense_multihop,correct,axis_5,-0.28393566608428955,0.28393566608428955,0.9588433504104614
trace_00083,commonsense_multihop,correct,axis_5,0.28953832387924194,0.28953832387924194,0.9571664333343506
