source_family,target_family,proj_space_distance,atlas_pca_x0,atlas_pca_y0,atlas_pca_x1,atlas_pca_y1,atlas_umap_x0,atlas_umap_y0,atlas_umap_x1,atlas_umap_y1
causal_substitution,definition_substitution,0.45251917839050293,0.4785841405391693,-0.584681510925293,-0.42696619033813477,-0.7729384899139404,2.8207483291625977,11.540388107299805,5.324093818664551,5.446354866027832
causal_substitution,role_inversion,0.4248867332935333,0.4785841405391693,-0.584681510925293,1.2935876846313477,-0.07602697610855103,2.8207483291625977,11.540388107299805,8.557405471801758,10.96407413482666
definition_substitution,causal_substitution,0.45251917839050293,-0.42696619033813477,-0.7729384899139404,0.4785841405391693,-0.584681510925293,5.324093818664551,5.446354866027832,2.8207483291625977,11.540388107299805
definition_substitution,entity_swap,0.40876010060310364,-0.42696619033813477,-0.7729384899139404,-1.1681287288665771,-0.16110721230506897,5.324093818664551,5.446354866027832,4.3012285232543945,7.724446773529053
entity_swap,definition_substitution,0.40876010060310364,-1.1681287288665771,-0.16110721230506897,-0.42696619033813477,-0.7729384899139404,4.3012285232543945,7.724446773529053,5.324093818664551,5.446354866027832
entity_swap,numeric_distortion,0.4994353652000427,-1.1681287288665771,-0.16110721230506897,-0.17707695066928864,1.5947542190551758,4.3012285232543945,7.724446773529053,7.6174516677856445,6.43717098236084
numeric_distortion,entity_swap,0.4994353652000427,-0.17707695066928864,1.5947542190551758,-1.1681287288665771,-0.16110721230506897,7.6174516677856445,6.43717098236084,4.3012285232543945,7.724446773529053
role_inversion,causal_substitution,0.4248867332935333,1.2935876846313477,-0.07602697610855103,0.4785841405391693,-0.584681510925293,8.557405471801758,10.96407413482666,2.8207483291625977,11.540388107299805
