source_family,target_family,proj_space_distance,atlas_pca_x0,atlas_pca_y0,atlas_pca_x1,atlas_pca_y1,atlas_umap_x0,atlas_umap_y0,atlas_umap_x1,atlas_umap_y1
causal_substitution,role_inversion,0.14102928340435028,-0.12087816745042801,0.7047738432884216,-0.459537535905838,0.05422869697213173,3.6813082695007324,1.0687743425369263,3.5076372623443604,2.467649221420288
definition_substitution,entity_swap,0.18666493892669678,0.0772562101483345,0.42447128891944885,1.1855484247207642,-0.35981589555740356,4.593203067779541,2.6565778255462646,6.918217182159424,6.10711669921875
definition_substitution,role_inversion,0.13438457250595093,0.0772562101483345,0.42447128891944885,-0.459537535905838,0.05422869697213173,4.593203067779541,2.6565778255462646,3.5076372623443604,2.467649221420288
entity_swap,definition_substitution,0.18666493892669678,1.1855484247207642,-0.35981589555740356,0.0772562101483345,0.42447128891944885,6.918217182159424,6.10711669921875,4.593203067779541,2.6565778255462646
numeric_distortion,role_inversion,0.15366652607917786,-0.6823890209197998,-0.8236579895019531,-0.459537535905838,0.05422869697213173,1.938174843788147,2.191770315170288,3.5076372623443604,2.467649221420288
role_inversion,causal_substitution,0.14102928340435028,-0.459537535905838,0.05422869697213173,-0.12087816745042801,0.7047738432884216,3.5076372623443604,2.467649221420288,3.6813082695007324,1.0687743425369263
role_inversion,definition_substitution,0.13438457250595093,-0.459537535905838,0.05422869697213173,0.0772562101483345,0.42447128891944885,3.5076372623443604,2.467649221420288,4.593203067779541,2.6565778255462646
role_inversion,numeric_distortion,0.15366652607917786,-0.459537535905838,0.05422869697213173,-0.6823890209197998,-0.8236579895019531,3.5076372623443604,2.467649221420288,1.938174843788147,2.191770315170288
