task_family,same_outcome,js_divergence,tv_distance
arithmetic,True,0.31400403684706246,0.36296296296296293
causal_micro_world,False,0.5222837506398674,0.6229166666666667
causal_micro_world,True,0.46508838101465766,0.5634920634920635
commonsense_multihop,False,0.2149921809749544,0.3753086419753086
commonsense_multihop,True,0.1981099535912557,0.2927248677248677
symbolic_logic,False,0.37858851079877365,0.44954648526077096
symbolic_logic,True,0.4257698520658177,0.5119047619047619
temporal_ordering,False,0.2417441940356316,0.37380952380952376
temporal_ordering,True,0.30363800862695123,0.4409722222222222
